id,pali,selected_pali_word,sutta_number,sutta_name,class_example
59670,samādhisambojjhaṅga,samādhisambojjhaṅgaṃ,sn46.1,himavantasuttaṃ,"<b>samādhisambojjhaṅgaṃ</b> bhāveti vivekanissitaṃ virāganissitaṃ nirodhanissitaṃ vossaggapariṇāmiṃ,"
60728,sammada 1,bhattasammado,sn46.2,kāyasuttaṃ,"atthi, bhikkhave, arati tandi vijambhitā <b>bhattasammado</b> cetaso ca līnattaṃ."
63655,sucarita 2,,,,
64207,subha 1,subhanimittaṃ,sn46.2,kāyasuttaṃ,"atthi, bhikkhave, <b>subhanimittaṃ</b>."
64616,suvimutta,,,,
65600,vacanīya 2,,,,
65611,vacī 1,,,,
66778,vāda 3,,,,
67414,vicaya,vicayasambojjh'aṅgassa,sn46.2,kāyasuttaṃ,"ko ca, bhikkhave, āhāro anuppannassa vā dhammavicayasambojjh'aṅgassa uppādāya, uppannassa vā dhammavicayasambojjh'aṅgassa bhāvanāya pāripūriyā?"
67551,vijambhitā,vijambhitā,sn46.2,kāyasuttaṃ,"atthi, bhikkhave, arati tandi <b>vijambhitā</b> bhattasammado cetaso ca līnattaṃ."
68879,virāganissita,virāganissitaṃ,sn46.1,himavantasuttaṃ,"idha, bhikkhave, bhikkhu satisambojjh'aṅgaṃ bhāveti vivekanissitaṃ <b>virāganissitaṃ</b> nirodhanissitaṃ vossaggapariṇāmiṃ, dhammavicayasambojjh'aṅgaṃ bhāveti"
69618,vivekanissita,vivekanissitaṃ,sn46.1,himavantasuttaṃ,"idha, bhikkhave, bhikkhu satisambojjh'aṅgaṃ bhāveti <b>vivekanissitaṃ</b> virāganissitaṃ nirodhanissitaṃ vossaggapariṇāmiṃ, dhammavicayasambojjh'aṅgaṃ bhāveti"
69981,vuṭṭhahi 2,,,,
70643,vossagga 2,vossaggapariṇāmiṃ,sn46.1,himavantasuttaṃ,"idha, bhikkhave, bhikkhu satisambojjh'aṅgaṃ bhāveti vivekanissitaṃ virāganissitaṃ nirodhanissitaṃ <b>vossaggapariṇāmiṃ</b>, dhammavicayasambojjh'aṅgaṃ bhāveti"
70644,vossaggapariṇāmī,vossaggapariṇāmiṃ,sn46.1,himavantasuttaṃ,"idha, bhikkhave, bhikkhu satisambojjh'aṅgaṃ bhāveti vivekanissitaṃ virāganissitaṃ nirodhanissitaṃ <b>vossaggapariṇāmiṃ</b>, dhammavicayasambojjh'aṅgaṃ bhāveti"
